hour,day_of_week,location,latitude,longitude,demand,supply
10,5,hyderabad_hitech_city,17.4435,78.3772,173,74
8,0,nagpur_sitabuildi,21.1458,79.0882,145,78
15,1,jaipur_mi_road,26.9128,75.7873,100,79
5,3,india_gate,28.6129,77.2295,65,94
23,0,mysuru_jayalakshmipuram,12.2958,76.6394,55,70
3,4,bhubaneswar_janpath,20.2961,85.8245,69,84
3,5,chennai_t_nagar,13.0418,80.2337,68,90
18,4,connaught_place,28.6315,77.2167,218,94
9,6,pune_hinjewadi,18.5917,73.7389,163,79
13,1,lucknow_hazratganj,26.8467,80.9462,82,76
14,3,lucknow_hazratganj,26.8467,80.9462,88,88
10,0,bengaluru_whitefield,12.9698,77.7500,138,93
4,1,lucknow_hazratganj,26.8467,80.9462,57,76
0,5,nagpur_sitabuildi,21.1458,79.0882,47,74
1,6,downtown,12.9716,77.5946,75,78
17,4,mumbai_andheri,19.1197,72.8468,163,80
22,4,nagpur_sitabuildi,21.1458,79.0882,60,70
3,3,connaught_place,28.6315,77.2167,95,99
6,2,midtown,12.9802,77.6408,117,76
15,3,airport,13.1986,77.7066,151,91
3,2,kolkata_salt_lake,22.5862,88.4143,67,79
19,4,kolkata_salt_lake,22.5862,88.4143,165,69
14,5,bhopal_mp_nagar,23.2599,77.4126,84,66
11,0,bhubaneswar_janpath,20.2961,85.8245,103,84
20,1,mumbai_andheri,19.1197,72.8468,175,80
17,3,connaught_place,28.6315,77.2167,205,94
22,5,chennai_t_nagar,13.0418,80.2337,54,86
10,6,guwahati_paltan_bazaar,26.1445,91.7362,134,71
19,5,guwahati_paltan_bazaar,26.1445,91.7362,128,64
21,4,mumbai_bandra,19.0596,72.8295,191,75
2,0,kochi_mg_road,9.9312,76.2673,64,83
23,4,thiruvananthapuram_palayam,8.5241,76.9366,65,73
16,1,bhubaneswar_janpath,20.2961,85.8245,102,81
12,4,bhopal_mp_nagar,23.2599,77.4126,70,86
13,0,visakhapatnam_beach_road,17.6868,83.2185,69,79
12,1,ahmedabad_cg_road,23.0225,72.5714,100,82
18,3,hyderabad_hitech_city,17.4435,78.3772,201,75
10,6,ahmedabad_cg_road,23.0225,72.5714,154,77
18,3,chennai_t_nagar,13.0418,80.2337,186,72
10,6,bhopal_mp_nagar,23.2599,77.4126,128,60
1,2,connaught_place,28.6315,77.2167,73,109
15,6,thiruvananthapuram_palayam,8.5241,76.9366,74,79
1,1,mumbai_bandra,19.0596,72.8295,83,96
9,2,mysuru_jayalakshmipuram,12.2958,76.6394,149,75
21,3,mumbai_andheri,19.1197,72.8468,179,80
7,2,bengaluru_whitefield,12.9698,77.7500,135,99
16,3,midtown,12.9802,77.6408,114,84
23,2,jaipur_mi_road,26.9128,75.7873,53,87
10,6,chennai_omr,12.8407,80.2244,139,68
17,1,guwahati_paltan_bazaar,26.1445,91.7362,124,74
5,5,noida_greater_noida,28.4744,77.5031,48,97
7,1,pune_hinjewadi,18.5917,73.7389,156,77
18,0,kochi_mg_road,9.9312,76.2673,146,65
16,0,bengaluru_indiranagar,12.9784,77.6408,131,93
2,4,hyderabad_hitech_city,17.4435,78.3772,82,100
16,1,vadodara_alkapuri,22.3072,73.1812,88,87
23,3,airport,13.1986,77.7066,93,102
14,4,india_gate,28.6129,77.2295,107,92
3,3,airport,13.1986,77.7066,96,90
5,5,mumbai_andheri,19.1197,72.8468,63,92
18,0,airport,13.1986,77.7066,202,78
5,5,nagpur_sitabuildi,21.1458,79.0882,50,66
20,0,midtown,12.9802,77.6408,154,69
8,5,vadodara_alkapuri,22.3072,73.1812,115,62
5,0,noida_greater_noida,28.4744,77.5031,61,104
17,0,pune_hinjewadi,18.5917,73.7389,160,76
20,5,nagpur_sitabuildi,21.1458,79.0882,118,66
17,6,nagpur_sitabuildi,21.1458,79.0882,150,68
3,2,lucknow_hazratganj,26.8467,80.9462,67,89
12,3,bengaluru_indiranagar,12.9784,77.6408,138,85
12,1,bhubaneswar_janpath,20.2961,85.8245,85,85
16,5,kolkata_esplanade,22.5728,88.3639,92,77
8,6,guwahati_paltan_bazaar,26.1445,91.7362,115,56
2,2,bengaluru_whitefield,12.9698,77.7500,51,101
17,0,mumbai_andheri,19.1197,72.8468,154,83
22,3,ahmedabad_cg_road,23.0225,72.5714,67,84
18,6,hyderabad_hitech_city,17.4435,78.3772,212,78
16,6,pune_hinjewadi,18.5917,73.7389,90,74
8,3,midtown,12.9802,77.6408,178,71
4,2,kolkata_esplanade,22.5728,88.3639,78,94
12,5,pune_hinjewadi,18.5917,73.7389,91,87
21,6,surat_adajan,21.1702,72.8311,118,58
7,0,hyderabad_secunderabad,17.4399,78.4983,155,83
22,2,lucknow_hazratganj,26.8467,80.9462,64,87
21,2,connaught_place,28.6315,77.2167,193,84
21,1,kolkata_salt_lake,22.5862,88.4143,139,72
2,5,chennai_t_nagar,13.0418,80.2337,68,78
13,2,gurugram_sohna_road,28.4089,77.0383,89,81
20,0,bhopal_mp_nagar,23.2599,77.4126,163,76
10,3,downtown,12.9716,77.5946,178,86
12,0,bhopal_mp_nagar,23.2599,77.4126,71,88
14,4,mysuru_jayalakshmipuram,12.2958,76.6394,69,85
8,6,srinagar_lal_chowk,34.0837,74.7973,113,68
20,4,bhopal_mp_nagar,23.2599,77.4126,129,73
10,5,hyderabad_hitech_city,17.4435,78.3772,222,64
13,4,kochi_mg_road,9.9312,76.2673,77,73
7,4,nagpur_sitabuildi,21.1458,79.0882,145,60
0,5,ahmedabad_cg_road,23.0225,72.5714,49,77
6,6,airport,13.1986,77.7066,143,105
0,3,midtown,12.9802,77.6408,53,91
2,2,chennai_omr,12.8407,80.2244,67,88
17,3,kolkata_salt_lake,22.5862,88.4143,143,66
13,5,indore_vijay_nagar,22.7196,75.8577,69,86
12,4,noida_sector_62,28.6176,77.3721,83,82
6,3,srinagar_lal_chowk,34.0837,74.7973,75,72
19,0,indore_vijay_nagar,22.7196,75.8577,142,64
23,5,bengaluru_indiranagar,12.9784,77.6408,67,89
16,5,kolkata_esplanade,22.5728,88.3639,101,78
0,2,surat_adajan,21.1702,72.8311,55,73
14,0,noida_greater_noida,28.4744,77.5031,88,88
4,1,surat_adajan,21.1702,72.8311,48,69
14,1,indore_vijay_nagar,22.7196,75.8577,79,78
1,3,chandigarh_sector_17,30.7333,76.7794,55,94
23,5,srinagar_lal_chowk,34.0837,74.7973,46,69
23,3,indore_vijay_nagar,22.7196,75.8577,62,85
2,6,lucknow_hazratganj,26.8467,80.9462,59,84
0,4,kolkata_salt_lake,22.5862,88.4143,70,73
14,4,srinagar_lal_chowk,34.0837,74.7973,70,68
18,6,connaught_place,28.6315,77.2167,207,78
3,0,surat_adajan,21.1702,72.8311,66,71
6,4,surat_adajan,21.1702,72.8311,80,78
17,6,gurugram_cyber_city,28.4949,77.0887,184,70
15,5,thiruvananthapuram_palayam,8.5241,76.9366,72,81
16,4,pune_hinjewadi,18.5917,73.7389,120,96
12,3,gurugram_cyber_city,28.4949,77.0887,98,107
10,6,gurugram_sohna_road,28.4089,77.0383,134,78
4,2,kolkata_salt_lake,22.5862,88.4143,56,84
1,2,visakhapatnam_beach_road,17.6868,83.2185,63,89
19,5,connaught_place,28.6315,77.2167,192,85
13,6,airport,13.1986,77.7066,103,106
13,3,chennai_omr,12.8407,80.2244,78,92
19,4,hyderabad_hitech_city,17.4435,78.3772,202,68
4,0,pune_hinjewadi,18.5917,73.7389,62,93
15,5,indore_vijay_nagar,22.7196,75.8577,83,68
10,1,nagpur_sitabuildi,21.1458,79.0882,148,76
13,2,indore_vijay_nagar,22.7196,75.8577,77,91
18,6,hyderabad_hitech_city,17.4435,78.3772,185,78
7,6,bengaluru_indiranagar,12.9784,77.6408,188,70
23,3,visakhapatnam_beach_road,17.6868,83.2185,61,68
23,5,kolkata_esplanade,22.5728,88.3639,56,99
22,3,hyderabad_hitech_city,17.4435,78.3772,96,88
8,0,pune_hinjewadi,18.5917,73.7389,164,80
1,5,guwahati_paltan_bazaar,26.1445,91.7362,52,64
10,4,gurugram_cyber_city,28.4949,77.0887,148,73
7,4,vadodara_alkapuri,22.3072,73.1812,141,67
10,6,chennai_t_nagar,13.0418,80.2337,165,74
18,6,surat_adajan,21.1702,72.8311,146,72
14,4,pune_hinjewadi,18.5917,73.7389,82,98
9,5,bengaluru_whitefield,12.9698,77.7500,124,83
9,1,visakhapatnam_beach_road,17.6868,83.2185,151,63
12,4,downtown,12.9716,77.5946,113,94
23,1,gurugram_cyber_city,28.4949,77.0887,65,106
21,5,hyderabad_hitech_city,17.4435,78.3772,210,78
14,2,chennai_t_nagar,13.0418,80.2337,109,85
15,2,downtown,12.9716,77.5946,139,92
12,6,noida_greater_noida,28.4744,77.5031,70,78
13,0,ahmedabad_cg_road,23.0225,72.5714,89,88
12,3,lucknow_hazratganj,26.8467,80.9462,77,81
2,1,bengaluru_indiranagar,12.9784,77.6408,93,109
9,0,gurugram_sohna_road,28.4089,77.0383,145,73
23,6,india_gate,28.6129,77.2295,57,85
17,0,bhubaneswar_janpath,20.2961,85.8245,141,80
11,3,pune_hinjewadi,18.5917,73.7389,105,80
22,0,jaipur_mi_road,26.9128,75.7873,53,95
19,6,chennai_t_nagar,13.0418,80.2337,153,88
10,4,visakhapatnam_beach_road,17.6868,83.2185,162,68
22,3,chennai_t_nagar,13.0418,80.2337,74,101
20,3,gurugram_sohna_road,28.4089,77.0383,152,84
21,4,downtown,12.9716,77.5946,235,71
18,0,bhubaneswar_janpath,20.2961,85.8245,137,64
8,0,surat_adajan,21.1702,72.8311,147,65
22,4,connaught_place,28.6315,77.2167,99,94
4,0,suburb,12.9153,77.5135,50,93
3,1,gurugram_cyber_city,28.4949,77.0887,77,107
17,5,bengaluru_whitefield,12.9698,77.7500,149,85
0,1,nagpur_sitabuildi,21.1458,79.0882,59,71
0,1,pune_hinjewadi,18.5917,73.7389,71,85
23,0,bengaluru_indiranagar,12.9784,77.6408,91,108
7,4,bhopal_mp_nagar,23.2599,77.4126,149,76
15,2,mumbai_andheri,19.1197,72.8468,89,104
23,3,noida_greater_noida,28.4744,77.5031,44,82
7,5,bhopal_mp_nagar,23.2599,77.4126,149,74
2,2,coimbatore_race_course,11.0168,76.9558,53,71
5,3,gurugram_sohna_road,28.4089,77.0383,71,91
9,0,bhubaneswar_janpath,20.2961,85.8245,151,81
17,2,mumbai_bandra,19.0596,72.8295,216,74
4,6,lucknow_hazratganj,26.8467,80.9462,63,91
20,5,pune_hinjewadi,18.5917,73.7389,134,71
21,0,lucknow_hazratganj,26.8467,80.9462,132,68
10,3,mysuru_jayalakshmipuram,12.2958,76.6394,130,66
2,2,guwahati_paltan_bazaar,26.1445,91.7362,48,76
3,2,surat_adajan,21.1702,72.8311,64,72
11,4,surat_adajan,21.1702,72.8311,93,87
23,0,chennai_t_nagar,13.0418,80.2337,72,104
23,3,airport,13.1986,77.7066,101,97
7,3,indore_vijay_nagar,22.7196,75.8577,170,79
23,4,gurugram_sohna_road,28.4089,77.0383,69,85
10,5,gurugram_cyber_city,28.4949,77.0887,149,77
7,2,gurugram_sohna_road,28.4089,77.0383,157,77
1,4,coimbatore_race_course,11.0168,76.9558,68,88
10,0,chandigarh_sector_17,30.7333,76.7794,155,67
0,1,bhubaneswar_janpath,20.2961,85.8245,59,83
7,3,srinagar_lal_chowk,34.0837,74.7973,153,57
9,1,gurugram_sohna_road,28.4089,77.0383,176,69
10,0,jaipur_sitapura,26.7997,75.8351,146,73
2,0,india_gate,28.6129,77.2295,59,97
17,1,mysuru_jayalakshmipuram,12.2958,76.6394,136,65
15,6,connaught_place,28.6315,77.2167,128,88
8,3,connaught_place,28.6315,77.2167,239,90
9,2,srinagar_lal_chowk,34.0837,74.7973,148,67
5,4,mumbai_bandra,19.0596,72.8295,73,95
12,2,suburb,12.9153,77.5135,64,75
9,5,surat_adajan,21.1702,72.8311,117,66
17,1,kolkata_esplanade,22.5728,88.3639,174,80
14,0,noida_greater_noida,28.4744,77.5031,79,86
11,4,hyderabad_secunderabad,17.4399,78.4983,96,85
9,6,mumbai_andheri,19.1197,72.8468,132,81
13,0,downtown,12.9716,77.5946,116,83
12,1,kochi_mg_road,9.9312,76.2673,86,79
4,0,noida_sector_62,28.6176,77.3721,59,95
1,0,gurugram_sohna_road,28.4089,77.0383,73,95
12,4,srinagar_lal_chowk,34.0837,74.7973,72,76
22,2,noida_greater_noida,28.4744,77.5031,53,102
20,5,coimbatore_race_course,11.0168,76.9558,113,71
13,0,noida_sector_62,28.6176,77.3721,91,93
21,5,suburb,12.9153,77.5135,102,67
1,5,india_gate,28.6129,77.2295,56,91
5,3,nagpur_sitabuildi,21.1458,79.0882,52,75
9,5,pune_hinjewadi,18.5917,73.7389,152,79
12,0,pune_hinjewadi,18.5917,73.7389,107,84
0,2,vadodara_alkapuri,22.3072,73.1812,59,76
6,4,jaipur_mi_road,26.9128,75.7873,100,92
5,5,bengaluru_whitefield,12.9698,77.7500,49,95
12,0,ahmedabad_cg_road,23.0225,72.5714,101,83
16,3,visakhapatnam_beach_road,17.6868,83.2185,97,81
23,0,noida_sector_62,28.6176,77.3721,55,96
17,4,coimbatore_race_course,11.0168,76.9558,157,73
4,2,gurugram_cyber_city,28.4949,77.0887,65,84
12,0,noida_greater_noida,28.4744,77.5031,65,96
15,2,bengaluru_indiranagar,12.9784,77.6408,105,110
23,4,kolkata_salt_lake,22.5862,88.4143,70,92
14,4,ahmedabad_cg_road,23.0225,72.5714,103,87
9,2,pune_hinjewadi,18.5917,73.7389,183,70
22,3,guwahati_paltan_bazaar,26.1445,91.7362,50,68
22,4,chennai_omr,12.8407,80.2244,52,81
8,5,ahmedabad_cg_road,23.0225,72.5714,137,72
10,4,nagpur_sitabuildi,21.1458,79.0882,167,70
21,3,pune_hinjewadi,18.5917,73.7389,165,87
10,4,thiruvananthapuram_palayam,8.5241,76.9366,124,74
2,3,guwahati_paltan_bazaar,26.1445,91.7362,64,74
12,3,kolkata_salt_lake,22.5862,88.4143,96,73
18,6,surat_adajan,21.1702,72.8311,135,67
23,3,bhubaneswar_janpath,20.2961,85.8245,59,79
22,2,noida_sector_62,28.6176,77.3721,70,77
4,5,kolkata_esplanade,22.5728,88.3639,51,82
1,3,airport,13.1986,77.7066,97,107
17,5,midtown,12.9802,77.6408,165,80
5,6,bengaluru_whitefield,12.9698,77.7500,57,95
17,0,bengaluru_indiranagar,12.9784,77.6408,208,89
4,3,chennai_t_nagar,13.0418,80.2337,60,83
13,4,vadodara_alkapuri,22.3072,73.1812,79,74
21,2,kolkata_esplanade,22.5728,88.3639,172,84
22,3,chennai_omr,12.8407,80.2244,69,88
2,2,guwahati_paltan_bazaar,26.1445,91.7362,55,82
3,6,downtown,12.9716,77.5946,72,78
9,0,mumbai_bandra,19.0596,72.8295,189,77
21,3,bhopal_mp_nagar,23.2599,77.4126,125,78
4,0,srinagar_lal_chowk,34.0837,74.7973,61,75
5,0,surat_adajan,21.1702,72.8311,50,83
7,3,chandigarh_sector_17,30.7333,76.7794,163,84
6,4,ahmedabad_cg_road,23.0225,72.5714,98,81
7,3,noida_greater_noida,28.4744,77.5031,125,79
0,1,nagpur_sitabuildi,21.1458,79.0882,51,87
15,6,srinagar_lal_chowk,34.0837,74.7973,60,74
13,5,noida_sector_62,28.6176,77.3721,93,84
18,0,jaipur_sitapura,26.7997,75.8351,114,75
16,3,coimbatore_race_course,11.0168,76.9558,98,76
11,2,kolkata_salt_lake,22.5862,88.4143,96,84
9,5,bengaluru_whitefield,12.9698,77.7500,115,88
1,1,downtown,12.9716,77.5946,78,96
2,3,surat_adajan,21.1702,72.8311,61,75
1,4,hyderabad_hitech_city,17.4435,78.3772,79,88
14,3,airport,13.1986,77.7066,152,111
16,1,bhubaneswar_janpath,20.2961,85.8245,97,83
15,3,gurugram_cyber_city,28.4949,77.0887,110,91
18,3,bengaluru_whitefield,12.9698,77.7500,132,78
4,6,thiruvananthapuram_palayam,8.5241,76.9366,49,67
8,2,mumbai_andheri,19.1197,72.8468,150,91
4,3,gurugram_cyber_city,28.4949,77.0887,74,100
21,6,airport,13.1986,77.7066,176,88
3,1,bengaluru_indiranagar,12.9784,77.6408,99,110
1,2,srinagar_lal_chowk,34.0837,74.7973,61,76
13,5,ahmedabad_cg_road,23.0225,72.5714,79,83
4,2,thiruvananthapuram_palayam,8.5241,76.9366,46,74
3,1,noida_greater_noida,28.4744,77.5031,61,96
18,2,ahmedabad_cg_road,23.0225,72.5714,166,77
20,4,srinagar_lal_chowk,34.0837,74.7973,149,69
7,4,pune_hinjewadi,18.5917,73.7389,177,79
20,1,thiruvananthapuram_palayam,8.5241,76.9366,154,69
2,6,midtown,12.9802,77.6408,65,93
7,6,bhopal_mp_nagar,23.2599,77.4126,124,63
5,2,kolkata_esplanade,22.5728,88.3639,57,79
1,6,surat_adajan,21.1702,72.8311,45,77
0,0,nagpur_sitabuildi,21.1458,79.0882,67,79
22,2,jaipur_mi_road,26.9128,75.7873,70,77
18,6,nagpur_sitabuildi,21.1458,79.0882,140,63
17,0,visakhapatnam_beach_road,17.6868,83.2185,133,74
5,5,gurugram_sohna_road,28.4089,77.0383,62,82
9,3,surat_adajan,21.1702,72.8311,153,72
13,1,guwahati_paltan_bazaar,26.1445,91.7362,82,85
12,6,suburb,12.9153,77.5135,67,89
5,0,nagpur_sitabuildi,21.1458,79.0882,63,83
19,3,gurugram_sohna_road,28.4089,77.0383,160,72
16,0,midtown,12.9802,77.6408,88,80
18,3,hyderabad_secunderabad,17.4399,78.4983,158,70
17,0,kolkata_salt_lake,22.5862,88.4143,147,64
6,6,hyderabad_secunderabad,17.4399,78.4983,86,73
0,5,pune_hinjewadi,18.5917,73.7389,61,74
5,5,mumbai_andheri,19.1197,72.8468,66,94
9,6,kolkata_salt_lake,22.5862,88.4143,133,68
8,4,kochi_mg_road,9.9312,76.2673,130,64
21,2,kochi_mg_road,9.9312,76.2673,152,68
11,2,thiruvananthapuram_palayam,8.5241,76.9366,93,75
19,1,suburb,12.9153,77.5135,119,81
7,5,gurugram_sohna_road,28.4089,77.0383,142,66
9,0,srinagar_lal_chowk,34.0837,74.7973,157,62
5,5,vadodara_alkapuri,22.3072,73.1812,53,66
21,4,pune_hinjewadi,18.5917,73.7389,178,82
2,0,downtown,12.9716,77.5946,92,77
16,4,midtown,12.9802,77.6408,91,97
2,5,kolkata_salt_lake,22.5862,88.4143,58,72
17,1,hyderabad_hitech_city,17.4435,78.3772,207,68
13,2,bhopal_mp_nagar,23.2599,77.4126,78,78
14,3,visakhapatnam_beach_road,17.6868,83.2185,96,80
18,3,bengaluru_whitefield,12.9698,77.7500,145,95
3,1,coimbatore_race_course,11.0168,76.9558,55,76
19,4,srinagar_lal_chowk,34.0837,74.7973,154,65
8,0,thiruvananthapuram_palayam,8.5241,76.9366,139,63
20,4,noida_sector_62,28.6176,77.3721,134,76
18,0,noida_greater_noida,28.4744,77.5031,153,77
11,1,noida_sector_62,28.6176,77.3721,118,93
13,3,chennai_omr,12.8407,80.2244,83,76
4,1,chennai_t_nagar,13.0418,80.2337,72,95
23,4,vadodara_alkapuri,22.3072,73.1812,64,79
23,5,hyderabad_secunderabad,17.4399,78.4983,62,76
22,2,thiruvananthapuram_palayam,8.5241,76.9366,55,83
15,2,mumbai_andheri,19.1197,72.8468,93,87
10,0,kochi_mg_road,9.9312,76.2673,153,68
7,6,downtown,12.9716,77.5946,197,78
12,6,noida_sector_62,28.6176,77.3721,69,84
6,1,bengaluru_whitefield,12.9698,77.7500,88,113
18,2,kochi_mg_road,9.9312,76.2673,160,79
5,4,nagpur_sitabuildi,21.1458,79.0882,61,85
10,1,guwahati_paltan_bazaar,26.1445,91.7362,125,70
2,3,bhubaneswar_janpath,20.2961,85.8245,63,92
20,4,vadodara_alkapuri,22.3072,73.1812,159,72
6,5,hyderabad_secunderabad,17.4399,78.4983,89,71
21,3,vadodara_alkapuri,22.3072,73.1812,130,69
22,1,noida_sector_62,28.6176,77.3721,59,83
16,0,srinagar_lal_chowk,34.0837,74.7973,76,76
13,0,surat_adajan,21.1702,72.8311,90,79
14,2,hyderabad_hitech_city,17.4435,78.3772,111,76
20,1,hyderabad_secunderabad,17.4399,78.4983,150,68
17,4,kolkata_esplanade,22.5728,88.3639,176,69
18,2,vadodara_alkapuri,22.3072,73.1812,164,67
0,1,bengaluru_indiranagar,12.9784,77.6408,76,98
3,5,surat_adajan,21.1702,72.8311,58,83
0,3,surat_adajan,21.1702,72.8311,53,78
1,5,india_gate,28.6129,77.2295,57,91
19,4,hyderabad_hitech_city,17.4435,78.3772,193,84
0,4,noida_greater_noida,28.4744,77.5031,57,84
0,2,hyderabad_secunderabad,17.4399,78.4983,55,96
3,2,visakhapatnam_beach_road,17.6868,83.2185,65,90
20,5,connaught_place,28.6315,77.2167,183,75
4,2,thiruvananthapuram_palayam,8.5241,76.9366,51,86
14,4,ahmedabad_cg_road,23.0225,72.5714,81,95
0,0,kochi_mg_road,9.9312,76.2673,57,78
10,0,mysuru_jayalakshmipuram,12.2958,76.6394,128,69
8,1,hyderabad_secunderabad,17.4399,78.4983,160,75
4,1,chennai_omr,12.8407,80.2244,59,91
9,5,thiruvananthapuram_palayam,8.5241,76.9366,137,61
0,6,bengaluru_indiranagar,12.9784,77.6408,84,96
6,5,jaipur_sitapura,26.7997,75.8351,75,79
2,4,mysuru_jayalakshmipuram,12.2958,76.6394,47,73
6,5,downtown,12.9716,77.5946,126,84
20,4,hyderabad_secunderabad,17.4399,78.4983,133,66
7,3,pune_hinjewadi,18.5917,73.7389,141,81
16,6,mumbai_bandra,19.0596,72.8295,112,74
18,3,pune_hinjewadi,18.5917,73.7389,189,82
11,6,kochi_mg_road,9.9312,76.2673,97,78
10,4,bengaluru_whitefield,12.9698,77.7500,147,81
20,1,kochi_mg_road,9.9312,76.2673,149,75
18,1,hyderabad_secunderabad,17.4399,78.4983,183,66
14,0,airport,13.1986,77.7066,149,108
16,3,nagpur_sitabuildi,21.1458,79.0882,89,79
13,4,bhubaneswar_janpath,20.2961,85.8245,92,71
22,3,jaipur_sitapura,26.7997,75.8351,57,86
20,0,mysuru_jayalakshmipuram,12.2958,76.6394,118,70
16,6,mumbai_bandra,19.0596,72.8295,140,88
1,2,mysuru_jayalakshmipuram,12.2958,76.6394,51,80
14,0,indore_vijay_nagar,22.7196,75.8577,97,81
19,6,chandigarh_sector_17,30.7333,76.7794,130,72
8,1,suburb,12.9153,77.5135,137,70
0,4,vadodara_alkapuri,22.3072,73.1812,51,79
4,5,bhubaneswar_janpath,20.2961,85.8245,56,81
3,1,indore_vijay_nagar,22.7196,75.8577,49,79
12,3,suburb,12.9153,77.5135,57,93
17,5,lucknow_hazratganj,26.8467,80.9462,162,62
6,1,gurugram_sohna_road,28.4089,77.0383,113,86
9,6,mumbai_andheri,19.1197,72.8468,138,86
15,6,chennai_omr,12.8407,80.2244,73,84
1,1,surat_adajan,21.1702,72.8311,57,84
9,5,bhopal_mp_nagar,23.2599,77.4126,109,61
3,6,jaipur_sitapura,26.7997,75.8351,50,69
21,4,indore_vijay_nagar,22.7196,75.8577,161,81
1,4,kolkata_esplanade,22.5728,88.3639,74,98
8,0,bengaluru_whitefield,12.9698,77.7500,141,98
12,2,mumbai_bandra,19.0596,72.8295,113,86
14,1,surat_adajan,21.1702,72.8311,87,82
6,3,downtown,12.9716,77.5946,133,92
17,1,visakhapatnam_beach_road,17.6868,83.2185,148,70
8,4,jaipur_mi_road,26.9128,75.7873,154,79
4,0,surat_adajan,21.1702,72.8311,55,72
15,3,airport,13.1986,77.7066,134,110
7,5,srinagar_lal_chowk,34.0837,74.7973,144,56
1,6,pune_hinjewadi,18.5917,73.7389,58,95
23,5,downtown,12.9716,77.5946,80,71
12,6,gurugram_cyber_city,28.4949,77.0887,94,83
5,0,pune_hinjewadi,18.5917,73.7389,68,83
11,2,hyderabad_secunderabad,17.4399,78.4983,106,84
18,0,gurugram_cyber_city,28.4949,77.0887,174,73
17,3,bhubaneswar_janpath,20.2961,85.8245,132,81
18,6,chennai_omr,12.8407,80.2244,154,71
3,6,gurugram_sohna_road,28.4089,77.0383,65,88
4,4,mysuru_jayalakshmipuram,12.2958,76.6394,58,84
0,5,gurugram_cyber_city,28.4949,77.0887,73,83
4,2,chennai_t_nagar,13.0418,80.2337,68,89
13,3,kolkata_esplanade,22.5728,88.3639,83,78
14,5,jaipur_sitapura,26.7997,75.8351,69,78
15,4,noida_sector_62,28.6176,77.3721,103,84
0,4,bhopal_mp_nagar,23.2599,77.4126,49,87
16,3,kochi_mg_road,9.9312,76.2673,102,85
20,5,chandigarh_sector_17,30.7333,76.7794,120,69
21,6,bhopal_mp_nagar,23.2599,77.4126,119,73
7,3,kolkata_esplanade,22.5728,88.3639,142,72
10,5,bhubaneswar_janpath,20.2961,85.8245,126,71
16,0,noida_sector_62,28.6176,77.3721,111,84
8,3,lucknow_hazratganj,26.8467,80.9462,145,81
19,6,hyderabad_secunderabad,17.4399,78.4983,165,62
2,0,mumbai_andheri,19.1197,72.8468,70,106
11,0,chennai_t_nagar,13.0418,80.2337,93,94
15,4,suburb,12.9153,77.5135,57,73
19,6,lucknow_hazratganj,26.8467,80.9462,140,68
1,4,lucknow_hazratganj,26.8467,80.9462,72,94
0,3,mumbai_andheri,19.1197,72.8468,71,88
16,5,indore_vijay_nagar,22.7196,75.8577,83,77
17,5,india_gate,28.6129,77.2295,140,81
22,0,hyderabad_hitech_city,17.4435,78.3772,88,78
12,1,gurugram_cyber_city,28.4949,77.0887,88,105
13,4,noida_sector_62,28.6176,77.3721,80,93
1,6,thiruvananthapuram_palayam,8.5241,76.9366,48,84
3,0,pune_hinjewadi,18.5917,73.7389,60,97
13,4,visakhapatnam_beach_road,17.6868,83.2185,90,79
8,6,kochi_mg_road,9.9312,76.2673,122,76
10,5,airport,13.1986,77.7066,197,94
17,3,pune_hinjewadi,18.5917,73.7389,186,88
17,2,gurugram_sohna_road,28.4089,77.0383,165,81
11,4,jaipur_sitapura,26.7997,75.8351,75,86
10,1,gurugram_sohna_road,28.4089,77.0383,153,68
14,0,lucknow_hazratganj,26.8467,80.9462,80,91
4,3,downtown,12.9716,77.5946,86,92
0,0,ahmedabad_cg_road,23.0225,72.5714,74,81
10,2,chandigarh_sector_17,30.7333,76.7794,155,82
20,1,lucknow_hazratganj,26.8467,80.9462,179,69
20,5,chandigarh_sector_17,30.7333,76.7794,138,77
9,5,gurugram_sohna_road,28.4089,77.0383,125,76
10,4,vadodara_alkapuri,22.3072,73.1812,159,59
7,5,connaught_place,28.6315,77.2167,205,75
0,6,suburb,12.9153,77.5135,39,86
13,2,lucknow_hazratganj,26.8467,80.9462,85,82
10,0,srinagar_lal_chowk,34.0837,74.7973,140,63
6,2,noida_greater_noida,28.4744,77.5031,86,99
12,5,kochi_mg_road,9.9312,76.2673,88,78
4,3,indore_vijay_nagar,22.7196,75.8577,66,71
9,2,chandigarh_sector_17,30.7333,76.7794,169,67
12,2,bhopal_mp_nagar,23.2599,77.4126,80,70
0,3,chennai_t_nagar,13.0418,80.2337,62,98
8,5,hyderabad_secunderabad,17.4399,78.4983,153,75
11,1,kochi_mg_road,9.9312,76.2673,94,74
17,6,mysuru_jayalakshmipuram,12.2958,76.6394,106,70
19,4,indore_vijay_nagar,22.7196,75.8577,133,67
10,2,bengaluru_indiranagar,12.9784,77.6408,201,79
1,3,visakhapatnam_beach_road,17.6868,83.2185,59,72
22,2,suburb,12.9153,77.5135,56,91
3,3,jaipur_mi_road,26.9128,75.7873,64,97
10,5,kolkata_salt_lake,22.5862,88.4143,131,64
19,3,india_gate,28.6129,77.2295,154,71
14,1,mumbai_bandra,19.0596,72.8295,109,80
10,3,bengaluru_whitefield,12.9698,77.7500,130,97
